created_date,status,segmento,comision_actual,logistic_type,store_type,barrio,category,cooking_time,tiene_otra_app,brand_id,store_id
2024-03-08T12:27:27.366Z,active,Top Players,28.5,3P,Brand expansion,BELGRANO,Pizza,20 min,Sí,11337.0,113398
2024-03-08T03:48:00.233Z,active,Microstores,42.0,3P,New brand,RECOLETA,Pizza,20 min,Sí,,107813
2024-03-07T21:28:33.369Z,active,Microstores,42.0,3P,New brand,PATERNAL,Empanadas,20 min,No,,108275
2024-03-07T17:30:35.069Z,active,Microstores,42.0,3P,Brand expansion,,Internacional,20 min,No,,112431
2024-03-07T17:05:00.408Z,active,Microstores,42.0,3P,New brand,CABALLITO,Internacional,20 min,No,,105734
2024-03-07T17:05:00.408Z,active,Microstores,,3P,New brand,CABALLITO,Internacional,20 min,Sí,,105734
2024-03-07T16:18:11.527Z,active,Microstores,42.0,3P,New brand,SAN TELMO,Pizza,30 min,No,,107997
2024-03-07T15:24:35.375Z,active,Microstores,42.0,3P,New brand,RECOLETA,Pastas,15 min,No,,111502
2024-03-07T15:14:10.715Z,active,Microstores,,3P,New brand,SAN CRISTÓBAL,Internacional,20 min,Sí,,101666
2024-03-07T15:14:10.715Z,active,Microstores,42.0,3P,New brand,SAN CRISTÓBAL,Internacional,25 min,No,,101666
2024-03-07T14:36:14.029Z,active,Microstores,33.0,3P,New brand,MARTÍNEZ,Parrilla,20 min,Sí,11848.0,106384
2024-03-07T14:18:39.832Z,active,Microstores,33.0,3P,New brand,MARTÍNEZ,Pizza,20 min,Sí,13153.0,114675
2024-03-07T13:30:48.293Z,active,Microstores,33.0,3P,New brand,MARTÍNEZ,Pastas,20 min,No,12717.0,115271
2024-03-07T01:02:13.973Z,active,Microstores,42.0,3P,New brand,BARRACAS,,20 min,Sí,11509.0,110381
2024-03-06T23:15:19.771Z,active,Picked Locals,30.0,3P,New brand,MONSERRAT,Pizza,20 min,Sí,11852.0,111627
2024-03-06T23:15:19.771Z,active,Microstores,,3P,Multi brand,MONSERRAT,Pizza,20 min,Sí,11852.0,111627
2024-03-06T17:16:37.531Z,active,Microstores,42.0,3P,New brand,SAN NICOLÁS,Panadería,20 min,Sí,,100545
2024-03-06T14:52:36.830Z,active,Microstores,42.0,3P,New brand,FLORES,Árabe,30 min,No,,110423
2024-03-05T19:24:26.368Z,active,Microstores,,3P,New brand,ALMAGRO,Helado,15 min,Sí,10393.0,107681
2024-03-05T19:24:26.368Z,active,Picked Locals,37.5,3P,New brand,ALMAGRO,Helado,15 min,No,10393.0,107681
2024-03-05T19:20:27.028Z,active,Microstores,,3P,Brand expansion,VILLA DEL PARQUE,Café,20 min,Sí,12540.0,113623
2024-03-05T19:20:27.028Z,active,Top Players,30.0,3P,Brand expansion,VILLA DEL PARQUE,Café,20 min,No,12540.0,113623
2024-03-05T16:26:14.434Z,active,Picked Locals,18.0,2P,Multi brand,PALERMO,Sushi,,Sí,10101.0,107979
2024-03-05T16:26:14.434Z,active,Microstores,,2P,Multi brand,PALERMO,Sushi,,Sí,10101.0,107979
2024-03-05T11:37:34.311Z,active,Microstores,42.0,3P,New brand,VILLA CRESPO,Postres,20 min,No,,112496
2024-03-04T14:21:16.680Z,active,Microstores,,3P,,PARQUE PATRICIOS,,15 min,,14009.0,110015
2024-03-04T11:22:32.635Z,active,Microstores,42.0,3P,New brand,BALVANERA,Argentina,20 min,No,,104520
2024-03-03T19:42:25.532Z,active,Microstores,,3P,,PALERMO,Internacional,15 min,,12130.0,112459
2024-03-03T17:38:38.590Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,Postres,20 min,Sí,11345.0,111794
2024-03-02T17:21:29.645Z,active,Microstores,42.0,3P,New brand,RECOLETA,Argentina,20 min,Sí,,106182
2024-03-02T01:50:53.166Z,active,Microstores,,3P,,PALERMO,Desayunos y meriendas,15 min,,,113577
2024-03-01T19:47:40.375Z,active,Microstores,42.0,3P,New brand,FLORESTA,Empanadas,20 min,No,12472.0,112581
2024-03-01T19:38:36.387Z,active,Microstores,,3P,,PALERMO,Helado,15 min,,,115095
2024-03-01T19:34:26.435Z,active,Microstores,,3P,,VILLA ORTÚZAR,Vegetariana,15 min,,,103063
2024-03-01T19:21:38.246Z,active,Microstores,,3P,,COGHLAN,Pastas,15 min,,,102124
2024-03-01T19:18:24.443Z,active,Microstores,,3P,,BALVANERA,Saludable,15 min,,,102923
2024-03-01T19:10:14.254Z,active,Microstores,,3P,,BELGRANO,Panadería,15 min,,,107628
2024-03-01T19:07:00.175Z,active,Microstores,,3P,,BELGRANO,Panadería,15 min,,,113197
2024-03-01T16:17:06.032Z,active,Microstores,42.0,3P,New brand,BALVANERA,Pizza,25 min,No,12688.0,114306
2024-03-01T16:17:06.032Z,active,Microstores,,3P,Multi brand,BALVANERA,Pizza,25 min,Sí,12688.0,114306
2024-02-29T20:34:26.560Z,active,Microstores,,3P,,,Desayunos y meriendas,15 min,,11198.0,112842
2024-02-29T20:25:47.302Z,active,Microstores,,3P,,,Desayunos y meriendas,15 min,,11198.0,100834
2024-02-29T20:13:12.808Z,active,Microstores,42.0,3P,New brand,SAAVEDRA,Comida rápida,30 min,Sí,,112774
2024-02-29T18:08:55.149Z,active,Microstores,42.0,3P,New brand,SAN NICOLÁS,Desayunos y meriendas,20 min,No,,111889
2024-02-29T17:22:14.763Z,active,Microstores,42.0,3P,New brand,VILLA URQUIZA,,20 min,Sí,14338.0,114978
2024-02-29T17:22:14.763Z,active,Microstores,,2P,,VILLA URQUIZA,,,,14338.0,114978
2024-02-29T17:22:14.763Z,active,Microstores,42.0,3P,New brand,VILLA URQUIZA,,20 min,Sí,14338.0,114978
2024-02-29T15:18:51.010Z,active,Microstores,42.0,3P,New brand,SAN NICOLÁS,Desayunos y meriendas,20 min,Sí,,113261
2024-02-29T15:18:51.010Z,active,Microstores,,2P,,SAN NICOLÁS,Desayunos y meriendas,,,,113261
2024-02-29T15:11:26.042Z,active,Microstores,,3P,,SAN TELMO,Milanesas,15 min,,,105062
2024-02-29T14:55:54.789Z,active,Microstores,,3P,,NÚÑEZ,Empanadas,20 min,,12420.0,109638
2024-02-29T14:51:53.038Z,active,Microstores,42.0,3P,New brand,SAN NICOLÁS,Venezolana,15 min,Sí,,113424
2024-02-29T02:32:03.170Z,active,Microstores,42.0,3P,New brand,SAN TELMO,Desayunos y meriendas,20 min,No,,110002
2024-02-28T20:11:53.676Z,active,Microstores,,3P,,ALMAGRO,Pastas,15 min,,,108433
2024-02-28T19:56:38.292Z,active,Microstores,,3P,Brand expansion,BELGRANO,Desayunos y meriendas,20 min,Sí,10610.0,108263
2024-02-28T19:56:38.292Z,active,Picked Locals,30.0,3P,Brand expansion,BELGRANO,Desayunos y meriendas,20 min,Sí,10610.0,108263
2024-02-28T15:50:06.436Z,active,Microstores,42.0,3P,New brand,BELGRANO,Parrilla,20 min,No,,105100
2024-02-28T15:26:39.270Z,active,Microstores,,3P,Multi brand,BELGRANO,Venezolana,20 min,Sí,13879.0,112351
2024-02-28T15:23:00.948Z,active,Microstores,33.0,3P,New brand,,Desayunos y meriendas,20 min,Sí,,108442
2024-02-28T14:48:31.968Z,active,Microstores,42.0,3P,New brand,,Empanadas,,No,13618.0,114037
2024-02-28T11:15:19.645Z,active,Microstores,,3P,,PALERMO,Internacional,15 min,,12130.0,108661
2024-02-27T23:30:32.018Z,active,Microstores,,3P,,PALERMO,,15 min,,,113833
2024-02-27T23:25:36.492Z,active,Microstores,,3P,,,Internacional,15 min,,12892.0,103137
2024-02-27T22:26:20.796Z,active,Microstores,,3P,,,Internacional,15 min,,12892.0,114084
2024-02-27T17:15:10.841Z,active,Microstores,,3P,,ALMAGRO,Comida rápida,15 min,,,105814
2024-02-27T17:12:52.874Z,active,Microstores,,3P,,SAN TELMO,Saludable,15 min,,,110602
2024-02-27T17:06:50.081Z,active,Microstores,,3P,,BALVANERA,Parrilla,15 min,,,110624
2024-02-27T17:03:24.108Z,active,Microstores,,3P,,MONSERRAT,Parrilla,15 min,,,104847
2024-02-27T17:00:04.241Z,active,Microstores,,3P,,BELGRANO,,15 min,,,113655
2024-02-27T16:48:38.021Z,active,Microstores,,3P,,VILLA URQUIZA,Desayunos y meriendas,15 min,,,107532
2024-02-27T15:55:44.221Z,active,Microstores,,3P,New brand,VILLA CRESPO,Empanadas,30 min,Sí,,102628
2024-02-27T14:16:15.258Z,active,Picked Locals,31.5,3P,New brand,RECOLETA,Internacional,30 min,Sí,10738.0,100702
2024-02-27T14:09:06.669Z,active,Picked Locals,30.0,3P,Multi brand,,Empanadas,20 min,Sí,,100557
2024-02-27T13:48:44.631Z,active,Microstores,,3P,,PALERMO,Sushi,20 min,,,106743
2024-02-27T13:03:36.484Z,active,Picked Locals,30.0,3P,Brand expansion,VILLA DEVOTO,Desayunos y meriendas,15 min,Sí,10817.0,104211
2024-02-26T21:54:50.328Z,active,Microstores,,3P,,BALVANERA,,10 min,,,110767
2024-02-26T15:55:10.612Z,active,Microstores,,3P,New brand,FLORES,Hamburguesa,40 min,Sí,,107355
2024-02-26T15:44:43.197Z,active,Microstores,,3P,,VILLA URQUIZA,Internacional,25 min,,,114512
2024-02-26T14:57:19.281Z,active,Microstores,,3P,New brand,NÚÑEZ,Picadas,45 min,Sí,10188.0,113874
2024-02-26T14:57:19.281Z,active,Picked Locals,24.0,3P,Brand expansion,NÚÑEZ,Picadas,45 min,No,10188.0,113874
2024-02-25T20:07:47.101Z,active,Microstores,,3P,New brand,RECOLETA,Picadas,45 min,Sí,10188.0,115409
2024-02-23T21:31:01.768Z,active,Microstores,,3P,,PALERMO,Pollo,15 min,,,109858
2024-02-23T21:14:20.304Z,active,Microstores,,3P,,VILLA URQUIZA,Bebidas,15 min,,,100047
2024-02-23T21:07:03.183Z,active,Microstores,,3P,New brand,MONTE CASTRO,Internacional,15 min,Sí,,110569
2024-02-23T21:00:15.211Z,active,Microstores,,3P,New brand,CABALLITO,Desayunos y meriendas,15 min,Sí,,102724
2024-02-23T20:48:04.980Z,active,Microstores,,3P,,FLORESTA,Pizza,15 min,,10357.0,102567
2024-02-23T20:31:31.113Z,active,Microstores,,3P,,FLORES,Helado,15 min,,,109296
2024-02-23T20:10:17.715Z,inactive,Microstores,,3P,,,Empanadas,15 min,,13228.0,112214
2024-02-23T20:05:27.582Z,active,Microstores,,3P,,PARQUE CHACABUCO,Parrilla,15 min,,,105113
2024-02-23T19:58:59.747Z,active,Microstores,,3P,,,Pollo,15 min,,,111223
2024-02-23T17:55:51.347Z,active,Microstores,42.0,3P,New brand,SAN TELMO,Ensaladas,20 min,Sí,12976.0,104123
2024-02-23T17:43:55.628Z,active,Microstores,42.0,3P,New brand,PALERMO,Empanadas,20 min,No,11854.0,109304
2024-02-23T16:04:27.187Z,active,Microstores,,3P,New brand,BARRACAS,Empanadas,15 min,Sí,11979.0,107397
2024-02-23T15:31:44.600Z,active,Microstores,42.0,3P,New brand,RECOLETA,Helado,20 min,Sí,11145.0,108282
2024-02-23T15:31:44.600Z,active,Microstores,,3P,,RECOLETA,Helado,15 min,,11145.0,108282
2024-02-23T15:04:21.951Z,active,Microstores,,3P,New brand,,Internacional,15 min,Sí,,115364
2024-02-23T14:41:58.083Z,active,Microstores,,3P,Brand expansion,VILLA DEL PARQUE,Desayunos y meriendas,15 min,Sí,10817.0,100405
2024-02-23T14:16:48.983Z,active,Microstores,,2P,,,Peruana,,,,113709
2024-02-23T14:09:01.551Z,active,Top Players,24.0,3P,Multi brand,,Saludable,30 min,No,10912.0,107266
2024-02-23T14:09:01.551Z,active,Microstores,,3P,Multi brand,,Saludable,30 min,Sí,10912.0,107266
2024-02-22T20:16:16.538Z,active,Microstores,,3P,,SAN NICOLÁS,Saludable,15 min,,,114397
2024-02-22T19:49:08.275Z,active,Microstores,,3P,,VILLA DEL PARQUE,Panadería,15 min,,10927.0,104549
2024-02-22T19:49:07.231Z,active,Microstores,,3P,,VILLA DEL PARQUE,Panadería,15 min,,10927.0,107007
2024-02-22T19:45:43.515Z,active,Microstores,,3P,Multi brand,LA BOCA,Desayunos y meriendas,15 min,Sí,14633.0,105521
2024-02-22T19:20:31.027Z,active,Microstores,,3P,,FLORESTA,Pizza,30 min,,,101086
2024-02-22T18:41:06.484Z,active,Microstores,,3P,,BALVANERA,Hamburguesa,30 min,,,111036
2024-02-22T17:47:23.431Z,active,Microstores,42.0,3P,New brand,LA PLATA,,20 min,No,10862.0,106938
2024-02-22T15:01:38.624Z,active,Microstores,,3P,,BELGRANO,,15 min,,,105931
2024-02-22T14:55:16.236Z,active,Microstores,,3P,Multi brand,PARQUE CHACABUCO,Desayunos y meriendas,20 min,Sí,11227.0,114837
2024-02-22T14:42:59.231Z,active,Microstores,,3P,,FLORES,Internacional,25 min,,,106627
2024-02-22T14:42:26.138Z,active,Microstores,,3P,Multi brand,ALMAGRO,,15 min,Sí,13225.0,110320
2024-02-22T14:11:01.651Z,active,Microstores,,3P,,,Desayunos y meriendas,15 min,,11198.0,101799
2024-02-22T12:02:43.197Z,active,Microstores,42.0,3P,New brand,ALMAGRO,Panadería,20 min,No,,113767
2024-02-21T20:51:36.693Z,active,Microstores,,3P,Brand expansion,MONTE CASTRO,Helado,20 min,Sí,10498.0,113455
2024-02-21T20:37:36.232Z,active,Microstores,,3P,Brand expansion,CABALLITO,Desayunos y meriendas,15 min,Sí,10817.0,104083
2024-02-20T18:04:38.375Z,active,Top Players,24.0,3P,Brand expansion,PALERMO,Hamburguesa,10 min,Sí,12102.0,107083
2024-02-20T18:04:03.683Z,active,Top Players,24.0,3P,Brand expansion,PALERMO,Hamburguesa,10 min,Sí,12102.0,111578
2024-02-20T18:03:21.635Z,active,Top Players,24.0,3P,Brand expansion,RECOLETA,Hamburguesa,10 min,No,12102.0,101281
2024-02-20T18:02:30.276Z,active,Top Players,24.0,3P,Brand expansion,SAN NICOLÁS,Hamburguesa,10 min,Sí,12102.0,102298
2024-02-20T18:01:44.524Z,active,Top Players,24.0,3P,Brand expansion,BALVANERA,Hamburguesa,10 min,Sí,12102.0,111579
2024-02-20T17:39:15.544Z,active,Top Players,24.0,3P,Brand expansion,CABALLITO,Hamburguesa,10 min,Sí,12102.0,108501
2024-02-20T17:30:56.732Z,active,Top Players,24.0,3P,Brand expansion,BALVANERA,Hamburguesa,10 min,Sí,12102.0,100867
2024-02-20T17:27:42.957Z,active,Top Players,24.0,3P,Brand expansion,BALVANERA,Hamburguesa,10 min,Sí,12102.0,101068
2024-02-20T15:38:22.532Z,active,Microstores,42.0,3P,New brand,ALMAGRO,Empanadas,20 min,No,12704.0,110544
2024-02-20T15:11:22.896Z,active,Microstores,,3P,,PARQUE CHACABUCO,Ensaladas,15 min,,,112614
2024-02-20T15:04:18.843Z,active,Microstores,,3P,,BALVANERA,Helado,15 min,,,114577
2024-02-20T14:59:24.394Z,active,Microstores,,2P,,ALMAGRO,Helado,,,12716.0,110580
2024-02-20T14:44:22.983Z,active,Microstores,,3P,,ALMAGRO,Parrilla,15 min,,,103968
2024-02-20T14:40:54.502Z,active,Microstores,,3P,,ALMAGRO,Desayunos y meriendas,15 min,,,102490
2024-02-20T14:32:28.612Z,active,Microstores,,3P,,FLORES,Comida rápida,15 min,,,110538
2024-02-20T12:36:25.753Z,active,Microstores,,3P,,VILLA URQUIZA,,25 min,,,103223
2024-02-19T20:01:15.333Z,active,Microstores,42.0,3P,New brand,,Empanadas,20 min,No,,103909
2024-02-19T20:01:15.333Z,active,Microstores,,3P,,,Empanadas,15 min,,,103909
2024-02-19T19:55:52.292Z,active,Microstores,,3P,,PALERMO,Desayunos y meriendas,15 min,,,101890
2024-02-19T19:48:54.434Z,active,Microstores,,2P,,,Desayunos y meriendas,,,,106883
2024-02-19T19:37:44.913Z,active,Microstores,,3P,Brand expansion,BARRACAS,Pastas,15 min,Sí,12429.0,113912
2024-02-19T19:22:50.755Z,inactive,Microstores,,3P,New brand,,Hamburguesa,15 min,Sí,11512.0,114664
2024-02-19T18:58:29.953Z,active,Microstores,,3P,New brand,FLORES,Comida rápida,20 min,Sí,,103083
2024-02-19T14:28:36.238Z,active,Microstores,,3P,Brand expansion,MONTE CASTRO,Helado,20 min,Sí,12339.0,113378
2024-02-19T12:01:03.147Z,active,Microstores,,3P,,BALVANERA,Pizza,15 min,,,109506
2024-02-18T01:58:57.553Z,active,Microstores,42.0,3P,New brand,ALMAGRO,Sushi,30 min,Sí,13681.0,110357
2024-02-17T16:08:23.469Z,active,Microstores,42.0,3P,New brand,ALMAGRO,Parrilla,20 min,No,,101493
2024-02-16T18:01:43.754Z,active,Microstores,,3P,New brand,PALERMO,Saludable,20 min,Sí,,114647
2024-02-16T17:51:20.930Z,active,Microstores,,3P,New brand,MONSERRAT,Venezolana,30 min,Sí,,113539
2024-02-16T16:12:37.533Z,active,Microstores,,3P,New brand,BELGRANO,Desayunos y meriendas,30 min,Sí,,102352
2024-02-16T16:02:46.177Z,active,Microstores,,2P,New brand,VILLA CRESPO,Empanadas,,Sí,,110553
2024-02-16T15:43:28.493Z,active,Microstores,,2P,Multi brand,PALERMO,Sushi,,Sí,13266.0,105371
2024-02-16T15:35:49.099Z,active,Microstores,,2P,Multi brand,PALERMO,Sushi,,Sí,14680.0,107425
2024-02-16T12:55:16.880Z,active,Microstores,,3P,Multi brand,VILLA URQUIZA,Sushi,60 min,Sí,10105.0,106838
2024-02-16T12:53:05.836Z,active,Microstores,,3P,Multi brand,VILLA URQUIZA,Sushi,60 min,Sí,13555.0,102718
2024-02-16T12:50:09.420Z,active,Microstores,,3P,Multi brand,VILLA URQUIZA,Sushi,60 min,Sí,13266.0,110696
2024-02-16T12:47:58.482Z,active,Microstores,,3P,Multi brand,VILLA URQUIZA,Sushi,60 min,Sí,14680.0,113837
2024-02-16T10:21:09.970Z,active,Microstores,42.0,3P,New brand,BOEDO,Desayunos y meriendas,20 min,No,,108028
2024-02-15T23:30:06.218Z,active,Microstores,,2P,Multi brand,,Sushi,,Sí,10105.0,108858
2024-02-15T23:26:54.611Z,active,Microstores,,2P,Multi brand,,Sushi,,Sí,13555.0,115340
2024-02-15T23:23:15.930Z,active,Microstores,,2P,Multi brand,,Sushi,,Sí,13266.0,114253
2024-02-15T23:20:33.882Z,active,Microstores,,2P,Multi brand,,Sushi,,Sí,14680.0,109518
2024-02-15T23:11:09.643Z,active,Microstores,,3P,Multi brand,CABALLITO,Sushi,60 min,Sí,10105.0,101271
2024-02-15T23:08:45.708Z,active,Microstores,,3P,Multi brand,CABALLITO,Sushi,60 min,Sí,13555.0,103372
2024-02-15T23:05:37.680Z,active,Microstores,,3P,Multi brand,CABALLITO,Sushi,60 min,Sí,13266.0,103944
2024-02-15T23:00:47.082Z,active,Microstores,,3P,Multi brand,CABALLITO,Sushi,60 min,Sí,14680.0,111749
2024-02-15T19:35:09.855Z,active,Microstores,42.0,3P,New brand,RETIRO,Pizza,20 min,Sí,,100477
2024-02-15T19:04:35.496Z,active,Microstores,,3P,,BALVANERA,Helado,15 min,,12363.0,105140
2024-02-15T17:19:51.364Z,active,Picked Locals,36.0,3P,New brand,VILLA DEVOTO,Árabe,30 min,No,12944.0,112223
2024-02-15T16:08:10.767Z,inactive,Microstores,,3P,,,Hamburguesa,15 min,,,101944
2024-02-15T15:40:03.021Z,active,Microstores,,3P,,FLORESTA,Picadas,15 min,,,107441
2024-02-15T15:28:42.379Z,active,Microstores,,3P,,PALERMO,Internacional,15 min,,,103896
2024-02-15T15:21:05.312Z,active,Microstores,,3P,Multi brand,VILLA LURO,Milanesas,20 min,Sí,12241.0,100811
2024-02-15T15:16:11.015Z,active,Microstores,,3P,Multi brand,,Milanesas,20 min,Sí,14385.0,100425
2024-02-15T15:06:04.158Z,active,Microstores,,3P,Multi brand,RECOLETA,Desayunos y meriendas,30 min,Sí,10443.0,109032
2024-02-15T12:28:34.292Z,active,Microstores,,3P,,FLORESTA,Sushi,60 min,,13555.0,100612
2024-02-15T12:28:16.934Z,active,Microstores,,3P,,FLORESTA,Sushi,60 min,,10105.0,101205
2024-02-15T12:28:15.546Z,active,Microstores,,2P,,FLORESTA,Sushi,,,13266.0,111690
2024-02-15T12:28:15.465Z,active,Microstores,,3P,,FLORESTA,Sushi,60 min,,14680.0,109096
2024-02-15T12:22:52.469Z,active,Microstores,,2P,Multi brand,PALERMO,Sushi,,Sí,10105.0,100523
2024-02-15T12:17:01.405Z,active,Microstores,,3P,Multi brand,VILLA DEVOTO,Sushi,60 min,Sí,10105.0,113108
2024-02-15T12:15:59.306Z,active,Microstores,,3P,Multi brand,VILLA DEVOTO,Sushi,60 min,Sí,13555.0,101117
2024-02-15T12:15:59.086Z,active,Microstores,,3P,Multi brand,VILLA DEVOTO,Sushi,60 min,Sí,13266.0,102445
2024-02-15T03:02:59.653Z,active,Microstores,39.0,3P,New brand,BALVANERA,Saludable,20 min,No,10359.0,112476
2024-02-14T23:41:42.216Z,active,Microstores,,3P,Multi brand,BARRACAS,Milanesas,20 min,Sí,12241.0,101060
2024-02-14T23:41:42.216Z,active,Top Players,24.0,3P,Brand expansion,BARRACAS,Milanesas,20 min,Sí,12241.0,101060
2024-02-14T23:38:59.707Z,active,Top Players,24.0,3P,Brand expansion,,Milanesas,20 min,Sí,14385.0,109940
2024-02-14T20:26:54.736Z,active,Microstores,,3P,,,Bebidas,20 min,,,114152
2024-02-14T20:07:57.264Z,active,Microstores,,2P,New brand,MONSERRAT,Internacional,,Sí,,112532
2024-02-14T19:27:15.266Z,active,Microstores,,3P,,VILLA URQUIZA,Pizza,25 min,,,102450
2024-02-14T19:19:28.661Z,active,Microstores,,3P,Multi brand,VILLA DEL PARQUE,Helado,15 min,Sí,13637.0,107373
2024-02-14T16:23:54.237Z,active,Microstores,,3P,Multi brand,BARRACAS,Sushi,60 min,Sí,10105.0,108007
2024-02-14T16:23:52.881Z,active,Microstores,,3P,Multi brand,BARRACAS,Sushi,60 min,Sí,13555.0,106898
2024-02-14T16:23:51.570Z,active,Microstores,,3P,Multi brand,BARRACAS,Sushi,60 min,Sí,13266.0,102560
2024-02-14T16:23:51.441Z,active,Microstores,,3P,Multi brand,BARRACAS,Sushi,60 min,Sí,14680.0,102905
2024-02-14T16:10:46.230Z,active,Microstores,,3P,,PALERMO,Internacional,25 min,,12130.0,115229
2024-02-14T16:10:06.225Z,active,Microstores,,3P,,PALERMO,Internacional,25 min,,12130.0,111657
2024-02-14T16:09:22.109Z,active,Microstores,0.0,2P,Multi brand,BALVANERA,Sushi,,Sí,10105.0,110175
2024-02-14T16:09:21.527Z,active,Microstores,,2P,Multi brand,BALVANERA,Sushi,,Sí,13555.0,101280
2024-02-14T16:08:25.152Z,active,Microstores,0.0,2P,Multi brand,BALVANERA,Sushi,,Sí,13266.0,112551
2024-02-14T16:04:00.113Z,active,Microstores,42.0,3P,New brand,PALERMO,Internacional,20 min,No,,114992
2024-02-14T15:23:13.072Z,active,Microstores,40.5,3P,New brand,VILLA CRESPO,Comida rápida,15 min,Sí,,110512
2024-02-14T14:42:07.228Z,active,Microstores,,3P,,RECOLETA,,15 min,,11145.0,101223
2024-02-14T14:21:36.107Z,active,Microstores,,3P,,CONSTITUCIÓN,Comida rápida,30 min,,14324.0,106586
2024-02-14T14:11:57.954Z,active,Microstores,,3P,,CONSTITUCIÓN,Helado,30 min,,12592.0,105421
2024-02-14T12:46:26.211Z,active,Microstores,,3P,Multi brand,RECOLETA,Desayunos y meriendas,30 min,Sí,10265.0,110496
2024-02-14T11:52:46.467Z,active,Microstores,42.0,3P,New brand,LINIERS,Desayunos y meriendas,15 min,No,,110457
2024-02-14T11:52:46.467Z,active,Microstores,,3P,New brand,LINIERS,Desayunos y meriendas,15 min,Sí,,110457
2024-02-11T21:16:28.655Z,active,Microstores,42.0,3P,New brand,BALVANERA,Venezolana,20 min,No,,107128
2024-02-09T21:11:22.978Z,active,Microstores,,3P,New brand,VILLA URQUIZA,Desayunos y meriendas,15 min,Sí,,103629
2024-02-09T18:28:42.244Z,active,Microstores,42.0,3P,New brand,FLORES,Sándwiches,20 min,No,,111330
2024-02-09T14:32:24.910Z,active,Microstores,,3P,Multi brand,VILLA DEL PARQUE,Hamburguesa,30 min,Sí,14133.0,109754
2024-02-09T13:48:58.715Z,active,Microstores,,3P,,VILLA URQUIZA,Pizza,25 min,,,102118
2024-02-09T13:31:25.584Z,active,Microstores,,3P,,VILLA URQUIZA,Helado,25 min,,,114299
2024-02-08T21:51:34.883Z,active,Microstores,,3P,,VILLA REAL,,15 min,,,114916
2024-02-08T20:26:27.058Z,active,Microstores,,3P,Multi brand,MONSERRAT,Helado,15 min,Sí,13527.0,102474
2024-02-08T20:01:39.950Z,active,Microstores,,3P,New brand,,Café,25 min,Sí,13772.0,114780
2024-02-08T19:24:13.156Z,active,Microstores,,3P,New brand,VILLA DEVOTO,Internacional,20 min,Sí,,108212
2024-02-08T19:16:08.898Z,active,Microstores,,3P,New brand,SAAVEDRA,Bebidas,15 min,Sí,,100782
2024-02-08T19:15:19.543Z,active,Microstores,,3P,,VILLA URQUIZA,Bebidas,20 min,,12939.0,111181
2024-02-08T19:11:10.906Z,active,Microstores,,3P,Brand expansion,FLORESTA,Helado,15 min,Sí,11821.0,109916
2024-02-08T19:09:32.188Z,active,Microstores,,3P,,CABALLITO,Desayunos y meriendas,15 min,,10817.0,114738
2024-02-08T17:41:18.993Z,active,Microstores,42.0,3P,New brand,RECOLETA,Internacional,35 min,No,,100683
2024-02-08T17:27:22.061Z,active,Microstores,,3P,,SAN NICOLÁS,Panadería,15 min,,,105432
2024-02-08T16:57:52.453Z,active,Microstores,,3P,New brand,RECOLETA,Café,20 min,Sí,13335.0,110863
2024-02-08T16:28:20.031Z,active,Microstores,,3P,Multi brand,COLEGIALES,Picadas,30 min,Sí,,103129
2024-02-08T15:53:34.787Z,active,Microstores,,3P,New brand,LA BOCA,Helado,15 min,Sí,,105205
